id,author,annotatedStance,timestamp,debateMetaData.title,debateMetaData.description,debateMetaData.url
4371131,Art,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4370444,Farmer's Granddaughter,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4368285,xczendejas,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4367597,Michael D. Houst,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4367042,Tropiclightning,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4375222,Deborah,Farms could survive without illegal labor,Fri Aug 19 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
4368020,Elaine Bennis,Farms could survive without illegal labor,Thu Aug 18 00:00:00 CEST 2011,Could Farms Survive Without Illegal Labor?,"If American growers depend on illegal labor, would strict enforcement of immigration laws drive up prices for fruits and vegetables?",/roomfordebate/2011/08/17/could-farms-survive-without-illegal-labor
14666541,jamess,Police is too willing to use force,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14663382,ejzim,Police is too willing to use force,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14672166,Mikee,Police is too willing to use force,Fri Apr 10 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14668450,Frank,Police is too willing to use force,Fri Apr 10 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14666422,ERA,Police is reacting to dangers,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14664063,jacobi,Police is reacting to dangers,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14687281,Yeti,Police is reacting to dangers,Mon Apr 13 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14662370,Tideplay,Police is too willing to use force,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14680951,Rich R,Police is too willing to use force,Sat Apr 11 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14668570,usedmg,Police is too willing to use force,Fri Apr 10 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14666389,Markl1214,Police is too willing to use force,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14665475,Bob,Police is reacting to dangers,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
14663042,JTrent,Police is too willing to use force,Thu Apr 09 00:00:00 CEST 2015,Do Police Use Deadly Force Too Often?,Have police officers become too willing to use force or are they reacting to the dangers they face every day?,/roomfordebate/2015/04/09/are-police-too-quick-to-use-force
11163128,John Smith,All immigrants should get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11161416,Wayne,All immigrants should get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11179191,Mike,All immigrants should get ID cards,Mon Feb 17 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11163651,bob parno,All immigrants should not get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11163402,Ralph,All immigrants should get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11160924,w84me,All immigrants should not get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
11160920,Socrates,All immigrants should get ID cards,Fri Feb 14 00:00:00 CET 2014,Should All Immigrants Get ID Cards?,"Should cities issue identification for anyone who has no passport or driver's license, even if they are not in the country legally?",/roomfordebate/2014/02/13/should-all-immigrants-be-able-to-get-id-cards
5373584,AD,California needs high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5395087,Winemaster2,California needs high-speed rail,Wed Feb 01 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5382541,Dick Posthumus,California needs high-speed rail,Mon Jan 30 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5378052,BPJ,California needs high-speed rail,Mon Jan 30 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5378257,Russell Wylie,California needs high-speed rail,Mon Jan 30 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5374214,Vicente,California doesn't need high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5374084,Pete,California needs high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5373079,Ben Smith,California doesn't need high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5377578,Skanik,California doesn't need high-speed rail,Sun Jan 29 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5374692,Markham Kirsten MD,California needs high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5371635,Nicolas,California needs high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
5374180,Jim S.,California doesn't need high-speed rail,Fri Jan 27 00:00:00 CET 2012,Does California Need High-Speed Rail?,Some say the state can't afford to build a rail line from Los Angeles to San Francisco. But maybe it can't afford not to.,/roomfordebate/2012/01/26/does-california-need-high-speed-rail
3590149,Greystone,It is harder to be a celebrity now,Thu Mar 24 00:00:00 CET 2011,Is It Harder to Be a Celebrity Now?,"In Hollywood's golden age, stars were sheltered by the movie studios. That's not true anymore.",/roomfordebate/2011/03/23/is-it-harder-to-be-a-celebrity-now
3587005,J. Toscano,It is not harder to be a celebrity now,Thu Mar 24 00:00:00 CET 2011,Is It Harder to Be a Celebrity Now?,"In Hollywood's golden age, stars were sheltered by the movie studios. That's not true anymore.",/roomfordebate/2011/03/23/is-it-harder-to-be-a-celebrity-now
2341049,franzine,We should not manipulate our dreams,Tue Aug 03 00:00:00 CEST 2010,Should We Manipulate Our Dreams?,Nightmares have been seen variously as omens or sources of self-knowledge. Should we replace them with happier dreams?,/roomfordebate/2010/08/01/should-we-manipulate-our-dreams
2340152,chaotician,We should manipulate our dreams,Tue Aug 03 00:00:00 CEST 2010,Should We Manipulate Our Dreams?,Nightmares have been seen variously as omens or sources of self-knowledge. Should we replace them with happier dreams?,/roomfordebate/2010/08/01/should-we-manipulate-our-dreams
2340838,anonymous in texas,We should manipulate our dreams,Tue Aug 03 00:00:00 CEST 2010,Should We Manipulate Our Dreams?,Nightmares have been seen variously as omens or sources of self-knowledge. Should we replace them with happier dreams?,/roomfordebate/2010/08/01/should-we-manipulate-our-dreams
2338618,null,We should not manipulate our dreams,Mon Aug 02 00:00:00 CEST 2010,Should We Manipulate Our Dreams?,Nightmares have been seen variously as omens or sources of self-knowledge. Should we replace them with happier dreams?,/roomfordebate/2010/08/01/should-we-manipulate-our-dreams
14384573,Lkf,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14384571,YRL,Parents' religious beliefs should allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14388117,Diana,Parents' religious beliefs should not allow them to refuse medical care for their children,Thu Mar 12 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14386183,Beth,Parents' religious beliefs should not allow them to refuse medical care for their children,Thu Mar 12 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14378665,Amy,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14384443,Gene S.,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14386008,Beth,Parents' religious beliefs should not allow them to refuse medical care for their children,Thu Mar 12 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14382821,DoritReiss,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14379665,swp,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14376802,Zejee,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14385635,Eugene,Parents' religious beliefs should not allow them to refuse medical care for their children,Thu Mar 12 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14385444,avrds,Parents' religious beliefs should not allow them to refuse medical care for their children,Thu Mar 12 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14383609,RT1,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14383502,Mark,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14382686,Clairette Rose,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14382500,Chuck Hebdo,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
14379270,Karen,Parents' religious beliefs should not allow them to refuse medical care for their children,Wed Mar 11 00:00:00 CET 2015,Parents' Beliefs vs. Their Children's Health,Should parents' religious beliefs allow them to refuse medical care for their children or avoid standard medical practices?,/roomfordebate/2015/03/10/parents-beliefs-vs-their-childrens-health
16146321,oh,Russia cannot be a partner,Mon Sep 21 00:00:00 CEST 2015,Can Russia Really Be a Partner to Bring Peace to Syria?,Can Russia be an ally in stabilizing Syria and fighting ISIS or is it too closely tied to the Assad regime?,/roomfordebate/2015/09/21/can-russia-really-be-a-partner-to-bring-peace-to-syria
16146730,carlos decourcy,Russia can be a partner,Mon Sep 21 00:00:00 CEST 2015,Can Russia Really Be a Partner to Bring Peace to Syria?,Can Russia be an ally in stabilizing Syria and fighting ISIS or is it too closely tied to the Assad regime?,/roomfordebate/2015/09/21/can-russia-really-be-a-partner-to-bring-peace-to-syria
16145208,Dino Reno,Russia can be a partner,Mon Sep 21 00:00:00 CEST 2015,Can Russia Really Be a Partner to Bring Peace to Syria?,Can Russia be an ally in stabilizing Syria and fighting ISIS or is it too closely tied to the Assad regime?,/roomfordebate/2015/09/21/can-russia-really-be-a-partner-to-bring-peace-to-syria
8360040,Kevin Brock,Disclosure makes consumers safer,Fri Feb 22 00:00:00 CET 2013,Should Companies Tell Us When They Get Hacked?,"Although hacking is common, it's rare for companies to talk about it. Would disclosure make consumers safer, or just help hackers?",/roomfordebate/2013/02/21/should-companies-tell-us-when-they-get-hacked
8370267,Justice Holmes,Disclosure makes consumers safer,Mon Feb 25 00:00:00 CET 2013,Should Companies Tell Us When They Get Hacked?,"Although hacking is common, it's rare for companies to talk about it. Would disclosure make consumers safer, or just help hackers?",/roomfordebate/2013/02/21/should-companies-tell-us-when-they-get-hacked
11528041,Debbie D,Court stenographers are necessary,Wed Apr 09 00:00:00 CEST 2014,Are Court Stenographers Necessary?,"After a New York court reporter left behind an incomplete record, some are asking whether it still makes sense to use stenographers in legal proceedings.",/roomfordebate/2014/04/07/are-court-stenographers-necessary
11520908,Andrew Zuckerman,Court stenographers are necessary,Tue Apr 08 00:00:00 CEST 2014,Are Court Stenographers Necessary?,"After a New York court reporter left behind an incomplete record, some are asking whether it still makes sense to use stenographers in legal proceedings.",/roomfordebate/2014/04/07/are-court-stenographers-necessary
11523833,Steven,Court stenographers are necessary,Tue Apr 08 00:00:00 CEST 2014,Are Court Stenographers Necessary?,"After a New York court reporter left behind an incomplete record, some are asking whether it still makes sense to use stenographers in legal proceedings.",/roomfordebate/2014/04/07/are-court-stenographers-necessary
11525742,Teresa Monroe,Court stenographers are necessary,Tue Apr 08 00:00:00 CEST 2014,Are Court Stenographers Necessary?,"After a New York court reporter left behind an incomplete record, some are asking whether it still makes sense to use stenographers in legal proceedings.",/roomfordebate/2014/04/07/are-court-stenographers-necessary
11526420,Michael Cosgrove,Court stenographers are not necessary,Tue Apr 08 00:00:00 CEST 2014,Are Court Stenographers Necessary?,"After a New York court reporter left behind an incomplete record, some are asking whether it still makes sense to use stenographers in legal proceedings.",/roomfordebate/2014/04/07/are-court-stenographers-necessary
2879291,Anthony Broadwell,Farm subsidies do not protect national security,Tue Nov 23 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2876711,Ted Morgan,Farm subsidies do not protect national security,Mon Nov 22 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2878785,W.A. Spitzer,Farm subsidies do not protect national security,Mon Nov 22 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2908114,Kris,Farm subsidies do not protect national security,Tue Nov 30 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2880029,SPB,Farm subsidies do not protect national security,Tue Nov 23 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2877431,dhinnah,Farm subsidies do not protect national security,Mon Nov 22 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
2876850,Jerry,Farm subsidies do not protect national security,Mon Nov 22 00:00:00 CET 2010,Do Farm Subsidies Protect National Security?,Some new House Republicans who pledged to cut spending defend the flow of money to their states. Will the system be changed?,/roomfordebate/2010/11/21/do-farm-subsidies-protect-national-security
17280005,Outside the Box,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17278571,"Smarten Up, People",College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17295969,D.D. Fresh,College should be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17285062,Sharon,College should not be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17286558,David Illig,College should be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17283752,David Thomas,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17281358,yoda,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17374751,casual observer,College should not be free,Sat Jan 30 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17297586,Ann,College should be free,Fri Jan 22 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17294645,Nancy,College should be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17291462,wallkw,College should be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17285221,Anne Russell,College should be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17285017,RR,College should not be free,Thu Jan 21 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17284633,Kevin,College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17284024,Mark Weber,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282934,Harvey P. Dale,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282881,jay65,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282699,bip425,College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282592,alan,College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282355,PetroWriter,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17282189,Michael,College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17281035,Zejee,College should be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
17277601,swp,College should not be free,Wed Jan 20 00:00:00 CET 2016,Should College Be Free?,"The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.",/roomfordebate/2016/01/20/should-college-be-free
9047413,John,Rim should be raised,Tue May 21 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
9045292,Billy from Brooklyn,Rim should not be raised,Tue May 21 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
9049369,ktcass0,Rim should not be raised,Wed May 22 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
9047310,Matt,Rim should not be raised,Tue May 21 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
9043990,dballantyne,Rim should not be raised,Tue May 21 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
9043593,John,Rim should be raised,Tue May 21 00:00:00 CEST 2013,Raise the Rim?,Many basketball players today are a foot taller than players were in the 1800s; the rim is no longer out of reach. Should it be raised?,/roomfordebate/2013/05/20/should-the-basketball-rim-be-raised
